t_epoch,x_m,y_m,Pxx,Pxy,Pyx,Pyy
1.772659696866666555e+09,6.533563773290903498e+01,2.984003157459708291e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659696883333445e+09,6.537090308222208535e+01,2.985014138155136720e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659696900000095e+09,6.543527412202652727e+01,2.986014949703938441e+02,4.129423323656285169e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.137693470769689128e-06
1.772659696916666746e+09,6.555572448033879596e+01,2.987382914460417282e+02,4.390572624757077787e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.399365785126666627e-06
1.772659696933333397e+09,6.569569618504036157e+01,2.988490774622416666e+02,4.515507618144475559e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.524550990394498969e-06
1.772659696950000048e+09,6.581414996248895477e+01,2.989809004030221899e+02,4.191754241749210557e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.200149221271874243e-06
1.772659696966666698e+09,6.593755826739860026e+01,2.991095731651653296e+02,4.098947874773212826e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.107156987590577809e-06
1.772659696983333349e+09,6.602447657775768164e+01,2.992231320561245980e+02,4.039326814776512038e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.047416522316533669e-06
1.772659697000000000e+09,6.603402496881498962e+01,2.993366526821743037e+02,3.967195978798360234e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.975141227275166286e-06
1.772659697016666651e+09,6.604156483798875854e+01,2.994830457794963650e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697033333302e+09,6.604907258228952571e+01,2.995787652225127999e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697049999952e+09,6.604981064974617766e+01,2.996740651128512241e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659697066666603e+09,6.604683602156360678e+01,2.998051202672259592e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697083333254e+09,6.606138304659654636e+01,2.999041217353196771e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697099999905e+09,6.607708112209050455e+01,2.999746710515069026e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697116666555e+09,6.607647863745988559e+01,3.000593918604740793e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697133333445e+09,6.606057627073987248e+01,3.001514482540929407e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697150000095e+09,6.603304825506100428e+01,3.002249869276767527e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697166666746e+09,6.598515602757576914e+01,3.003083060089984428e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659697183333397e+09,6.592116404343978786e+01,3.003745271601648028e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697200000048e+09,6.582398299688598797e+01,3.004426779141957695e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697216666698e+09,6.575493822938206279e+01,3.005095534909775097e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697233333349e+09,6.568058478606775452e+01,3.005615800172028571e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697250000000e+09,6.559010993838435866e+01,3.006108612789368522e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659697266666651e+09,6.550485401232215565e+01,3.006892853793044651e+02,4.144831619640078375e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.153132625511369215e-06
1.772659697283333302e+09,6.543216726208146383e+01,3.007656203580128818e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697299999952e+09,6.535049475050365686e+01,3.008150178660058600e+02,3.897596049345757289e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.905401907498408745e-06
1.772659697316666603e+09,6.523777169149155952e+01,3.008865364896253141e+02,4.160355333571314912e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.168687429352234872e-06
1.772659697333333254e+09,6.511781189095056277e+01,3.009666186101190988e+02,4.255995686067207209e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.264519324279874723e-06
1.772659697349999905e+09,6.503134881949367241e+01,3.010332081949024428e+02,4.083878213468900116e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.092057145724435982e-06
1.772659697366666555e+09,6.490571567804019537e+01,3.010791203734070223e+02,4.054068883443579888e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.062188115463674331e-06
1.772659697383333445e+09,6.478974900651857638e+01,3.011577425155972492e+02,4.010162000229388764e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.018193298328689398e-06
1.772659697400000095e+09,6.466318905632060421e+01,3.012253919054840594e+02,4.191754241749210557e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.200149221271874243e-06
1.772659697416666746e+09,6.452405775642083086e+01,3.012724074890535348e+02,4.054068883443579888e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.062188115463674331e-06
1.772659697433333397e+09,6.440548629238725198e+01,3.013600819409944620e+02,4.010162000229388764e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.018193298328689398e-06
1.772659697450000048e+09,6.427936298264100401e+01,3.014192135580006493e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659697466666698e+09,6.417769252953046077e+01,3.014820181485948183e+02,4.039326814776512038e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.047416522316533669e-06
1.772659697483333349e+09,6.407576599116458738e+01,3.015878753320823193e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697500000000e+09,6.400878869171624785e+01,3.016618546044026630e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697516666651e+09,6.396181335545851709e+01,3.017331863537711456e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697533333302e+09,6.390044824926393829e+01,3.018227982352560161e+02,4.272364900244389443e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.280921321680949806e-06
1.772659697549999952e+09,6.391100671461591531e+01,3.019431576083529762e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697566666603e+09,6.388799920372152030e+01,3.020517670321386277e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697583333254e+09,6.388984782379706218e+01,3.021643609618507185e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697599999905e+09,6.391311408694577523e+01,3.023001828202861248e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659697616666555e+09,6.400042385849893378e+01,3.024033210621540206e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659697633333445e+09,6.409219612008463685e+01,3.024777431223997155e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659697650000095e+09,6.412682041566951341e+01,3.025568687624053723e+02,3.995736957063097857e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.003739365600888411e-06
1.772659697666666746e+09,6.415129333025728897e+01,3.026929171380761545e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697683333397e+09,6.417909312209977202e+01,3.027847127047352842e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659697700000048e+09,6.420196828415714663e+01,3.029037827580650628e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659697716666698e+09,6.424664878279669722e+01,3.030379396642861707e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697733333349e+09,6.427546704370385555e+01,3.031204590693909608e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697750000000e+09,6.435264823743709428e+01,3.032604310855658696e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697766666651e+09,6.445722739134903634e+01,3.033893862177644678e+02,3.925140897751028889e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.933001920978963891e-06
1.772659697783333302e+09,6.454512981487805234e+01,3.034693251980976925e+02,3.967195978798360234e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.975141227275166286e-06
1.772659697799999952e+09,6.458244497158406716e+01,3.035667429578721226e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697816666603e+09,6.461018212946130745e+01,3.036774113823106518e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697833333254e+09,6.464305825314787057e+01,3.037911297856685451e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697849999905e+09,6.468279336176293270e+01,3.038885198119186839e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697866666555e+09,6.469603560334533654e+01,3.039491583178057112e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697883333445e+09,6.467987760818166976e+01,3.040881352819893095e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659697900000095e+09,6.467733957546225554e+01,3.041482311720014309e+02,3.995736957063097857e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.003739365600888411e-06
1.772659697916666746e+09,6.458487244241179326e+01,3.042227091804008410e+02,4.129423323656285169e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.137693470769689128e-06
1.772659697933333397e+09,6.451319232798725523e+01,3.043315074594201519e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659697950000048e+09,6.444600019211662811e+01,3.043880304755378461e+02,3.911319979096974139e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.919153322665658178e-06
1.772659697966666698e+09,6.434617839549922280e+01,3.044468049812369372e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659697983333349e+09,6.422910206542111666e+01,3.044983569405288222e+02,4.098947874773212826e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.107156987590577809e-06
1.772659698000000000e+09,6.414629867302363664e+01,3.046144640067122964e+02,3.925140897751028889e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.933001920978963891e-06
1.772659698016666651e+09,6.407766656306748132e+01,3.046602724687658679e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659698033333302e+09,6.398502973130954530e+01,3.046828185362300019e+02,4.054068883443579888e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.062188115463674331e-06
1.772659698049999952e+09,6.395598741093650830e+01,3.047334933592338757e+02,4.039326814776512038e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.047416522316533669e-06
1.772659698066666603e+09,6.392019311291289796e+01,3.048409768174290093e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698083333254e+09,6.388150910835955187e+01,3.049094951461978553e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698099999905e+09,6.382439860738585935e+01,3.050130072995248725e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698116666555e+09,6.376343072899840791e+01,3.050836371203021713e+02,3.981415319224159533e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.989389045294073157e-06
1.772659698133333445e+09,6.373008002730482247e+01,3.051974841625681165e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698150000095e+09,6.366604683155455291e+01,3.052819690207259669e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698166666746e+09,6.363748472347284491e+01,3.053954262776784390e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698183333397e+09,6.363259763443308259e+01,3.055547437229568004e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698200000048e+09,6.365721007019963906e+01,3.056662290809508704e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698216666698e+09,6.365917179885408217e+01,3.058763127123251593e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659698233333349e+09,6.373065752712851406e+01,3.059871234288376058e+02,5.320579992505667432e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.331235712643295095e-06
1.772659698250000000e+09,6.372427415800532202e+01,3.060096242608313446e+02,3.925140897751028889e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.933001920978963891e-06
1.772659698266666651e+09,6.369457697694297593e+01,3.060950196564140811e+02,3.911319979096974139e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.919153322665658178e-06
1.772659698283333302e+09,6.361283662969444919e+01,3.061556863022922812e+02,3.939059837104755960e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.946948736301585270e-06
1.772659698299999952e+09,6.349498811745763760e+01,3.061732068460298137e+02,4.515507618144475559e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.524550990394498969e-06
1.772659698316666603e+09,6.324323316051084731e+01,3.062069853611722010e+02,5.386877396198797570e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.397665892571456230e-06
1.772659698333333254e+09,6.296732539037136434e+01,3.062270785783088627e+02,6.138626119311279064e-06,0.000000000000000000e+00,0.000000000000000000e+00,6.150920170345009177e-06
1.772659698349999905e+09,6.272507075754501926e+01,3.062718178678250638e+02,5.638654183063660703e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.649946922015466461e-06
1.772659698366666555e+09,6.258370485756588408e+01,3.063931482342344452e+02,5.193606775293519188e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.204008201525311261e-06
1.772659698383333445e+09,6.248901184434757994e+01,3.064681944550098933e+02,4.010162000229388764e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.018193298328689398e-06
1.772659698400000095e+09,6.244981799437111647e+01,3.065749097999108699e+02,3.911319979096974139e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.919153322665658178e-06
1.772659698416666746e+09,6.244661257565856260e+01,3.067009421033016565e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698433333397e+09,6.252450439641209101e+01,3.068348525578498425e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698450000048e+09,6.260340336141805295e+01,3.069274577379064795e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659698466666698e+09,6.267802364719531028e+01,3.070350682030314147e+02,4.255995686067207209e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.264519324279874723e-06
1.772659698483333349e+09,6.282497026512371718e+01,3.072261430593896989e+02,4.175995767156169069e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.184359186605438909e-06
1.772659698500000000e+09,6.303914076070196160e+01,3.074029361033682335e+02,5.239692802186513197e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.250186526589843015e-06
1.772659698516666651e+09,6.317970702787595627e+01,3.074638722550365060e+02,5.724941084165077806e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.736406633049446040e-06
1.772659698533333302e+09,6.337275105188476232e+01,3.076021571556132699e+02,5.160233055223986325e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.170567642686035945e-06
1.772659698549999952e+09,6.352376242854433741e+01,3.076773061036752210e+02,4.098947874773212826e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.107156987590577809e-06
1.772659698566666603e+09,6.361120542608836814e+01,3.077600996742794450e+02,3.939059837104755960e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.946948736301585270e-06
1.772659698583333254e+09,6.369794021195779266e+01,3.079066036297136293e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659698599999905e+09,6.377429369646251445e+01,3.080300109828722839e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698616666555e+09,6.386967847346822680e+01,3.081871373041093989e+02,3.897596049345757289e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.905401907498408745e-06
1.772659698633333445e+09,6.399784576840950479e+01,3.083482937980497240e+02,4.010162000229388764e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.018193298328689398e-06
1.772659698650000095e+09,6.413478303556493643e+01,3.084986357112427413e+02,4.144831619640078375e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.153132625511369215e-06
1.772659698666666746e+09,6.426804387566920695e+01,3.086377566987456476e+02,4.054068883443579888e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.062188115463674331e-06
1.772659698683333397e+09,6.438562538725796003e+01,3.087554367283444776e+02,4.322236864060469460e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.330893165902904926e-06
1.772659698700000048e+09,6.452127460248389923e+01,3.089085105217034766e+02,3.925140897751028889e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.933001920978963891e-06
1.772659698716666698e+09,6.462904061056110550e+01,3.090708202047969735e+02,4.305484007998221354e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.314106758283126766e-06
1.772659698733333349e+09,6.475034634523845511e+01,3.092532449361012254e+02,3.897596049345757289e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.905401907498408745e-06
1.772659698750000000e+09,6.485744041075807331e+01,3.094259905293034194e+02,4.083878213468900116e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.092057145724435982e-06
1.772659698766666651e+09,6.494064422949651316e+01,3.095878124471499291e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659698783333302e+09,6.504153323551622634e+01,3.097883236031981369e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698799999952e+09,6.513413653301233808e+01,3.099597248425133103e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659698816666603e+09,6.517340145609615831e+01,3.101270370706827180e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698833333254e+09,6.521740670585100474e+01,3.102764619532641746e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659698849999905e+09,6.524224980289747577e+01,3.104154150223630495e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698866666555e+09,6.526832083094089398e+01,3.106118236107838584e+02,3.967195978798360234e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.975141227275166286e-06
1.772659698883333445e+09,6.537735717188488138e+01,3.108213069067502374e+02,4.407995531998178320e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.416823585861297096e-06
1.772659698900000095e+09,6.545136041292653317e+01,3.110041736549376310e+02,3.925140897751028889e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.933001920978963891e-06
1.772659698916666746e+09,6.551706144008294075e+01,3.111610080563665974e+02,3.939059837104755960e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.946948736301585270e-06
1.772659698933333397e+09,6.553393553894852630e+01,3.112817991400791016e+02,4.083878213468900116e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.092057145724435982e-06
1.772659698950000048e+09,6.548812117656454745e+01,3.114290116893278082e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659698966666698e+09,6.541908355818945608e+01,3.115953050381612570e+02,4.144831619640078375e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.153132625511369215e-06
1.772659698983333349e+09,6.531310560262427600e+01,3.117462824310568976e+02,3.925140897751028889e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.933001920978963891e-06
1.772659699000000000e+09,6.520150080325338138e+01,3.118923349039653203e+02,4.068918952613702739e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.077067925410428871e-06
1.772659699016666651e+09,6.508577384277488420e+01,3.120220730027971285e+02,4.767445811431506253e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.776993749515223298e-06
1.772659699033333302e+09,6.492927532392134538e+01,3.121533907506120613e+02,4.144831619640078375e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.153132625511369215e-06
1.772659699049999952e+09,6.478975667103594560e+01,3.123113608723544417e+02,4.207632098725534043e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.216058877413056435e-06
1.772659699066666603e+09,6.469472904553890658e+01,3.124764596300937569e+02,4.098947874773212826e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.107156987590577809e-06
1.772659699083333254e+09,6.462314765167502628e+01,3.126092168198573518e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659699099999905e+09,6.458608031731658627e+01,3.127481031216959764e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699116666555e+09,6.456126818264183953e+01,3.129105424424711828e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699133333445e+09,6.455181893929369608e+01,3.130750949604689026e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699150000095e+09,6.453187378442413547e+01,3.132261485172646758e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699166666746e+09,6.456341149062656370e+01,3.133611092798354321e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699183333397e+09,6.457183499254576020e+01,3.134831349003259788e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699200000048e+09,6.456455864654195409e+01,3.136424518022939196e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699216666698e+09,6.455982687475177784e+01,3.137522530671022309e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699233333349e+09,6.454447293222149540e+01,3.138574650067023413e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699250000000e+09,6.454948147830124583e+01,3.139946386503025337e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699266666651e+09,6.459230607325534379e+01,3.141558660358293196e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699283333302e+09,6.460927137564623024e+01,3.142750228908815302e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699299999952e+09,6.462864645285615950e+01,3.144388860663909213e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659699316666603e+09,6.467021137671090969e+01,3.145863268310749277e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699333333254e+09,6.470920692965644605e+01,3.147381809517151510e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699349999905e+09,6.472129761689866712e+01,3.148868069499628746e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699366666555e+09,6.472920131326264936e+01,3.150462057150614896e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699383333445e+09,6.471039123101628832e+01,3.151667473887168853e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699400000095e+09,6.465740991656994652e+01,3.153373048748145493e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659699416666746e+09,6.464241184782127903e+01,3.155010427618875042e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699433333397e+09,6.459954805927300470e+01,3.156246508709091927e+02,3.897596049345757289e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.905401907498408745e-06
1.772659699450000048e+09,6.458016812599267098e+01,3.157902578569497223e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699466666698e+09,6.456744893954768827e+01,3.159087616861340848e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699483333349e+09,6.453848152539463001e+01,3.160681196895787934e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699500000000e+09,6.456234656402018857e+01,3.162113431852777694e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699516666651e+09,6.452409416002761589e+01,3.162909538683630899e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699533333302e+09,6.448262950860706155e+01,3.164108515752229778e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659699549999952e+09,6.444203789036319563e+01,3.165504225153676430e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699566666603e+09,6.442682256872794255e+01,3.167052629880310519e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699583333254e+09,6.439704924897726812e+01,3.168395145854451584e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699599999905e+09,6.437273051705810190e+01,3.170074126468688291e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659699616666555e+09,6.435726522506877245e+01,3.171590255015580624e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
